Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,93636,-,-,-,35.05,-110.7,-7,1467,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
1998,11,17,9,30,-4,183,127,235,0.22,840,13,186,5.5,,,,,,
1998,11,17,10,30,-5,70,946,559,0.22,840,16,197,7.2,,,,,,
1998,11,17,11,30,-7,66,1008,647,0.22,840,18,210,8.4,,,,,,
1998,11,17,12,30,-8,66,1012,655,0.22,840,19,214,8.9,,,,,,
1998,11,17,13,30,-8,63,995,597,0.22,840,19,217,9,,,,,,
1998,11,17,14,30,-8,57,951,478,0.22,840,18,219,8.7,,,,,,
1998,11,17,15,30,-8,48,858,309,0.22,840,17,221,7.7,,,,,,
1998,11,17,16,30,-6,31,628,114,0.22,840,14,222,5.7,,,,,,
1998,11,17,17,30,-4,0,0,0,0.22,840,10,225,3.8,,,,,,
1998,11,17,18,30,-2,0,0,0,0.22,840,8,231,2.7,,,,,,
1998,11,17,19,30,-1,0,0,0,0.22,840,6,238,2.2,,,,,,
1998,11,17,20,30,-1,0,0,0,0.22,840,4,243,1.9,,,,,,
1998,11,17,21,30,-1,0,0,0,0.22,840,4,250,1.6,,,,,,
1998,11,17,22,30,-1,0,0,0,0.22,840,3,259,1.4,,,,,,
1998,11,17,23,30,-1,0,0,0,0.22,840,3,265,1.2,,,,,,
1998,11,18,0,30,-1,0,0,0,0.22,840,3,267,1.2,,,,,,
1998,11,18,1,30,-1,0,0,0,0.22,840,3,264,1.1,,,,,,
1998,11,18,2,30,-1,0,0,0,0.22,840,2,256,1.1,,,,,,
1998,11,18,3,30,-1,0,0,0,0.22,840,2,254,1.1,,,,,,
1998,11,18,4,30,-2,0,0,0,0.22,840,2,255,1.1,,,,,,
1998,11,18,5,30,-2,0,0,0,0.22,840,2,256,1,,,,,,
1998,11,18,6,30,-2,0,0,0,0.22,840,2,254,1,,,,,,
1998,11,18,7,30,-2,28,53,33,0.22,840,3,243,1,,,,,,
1998,11,18,8,30,-1,102,198,154,0.22,840,7,223,1.2,,,,,,
1998,11,18,9,30,-2,58,907,427,0.22,840,11,219,2,,,,,,
1998,11,18,10,30,-4,64,966,559,0.22,840,14,231,3.1,,,,,,
1998,11,18,11,30,-5,66,990,633,0.22,840,16,235,3.9,,,,,,
1998,11,18,12,30,-5,66,992,641,0.22,840,17,239,4.6,,,,,,
1998,11,18,13,30,-5,65,971,583,0.22,840,18,244,5.1,,,,,,
1998,11,18,14,30,-5,60,923,465,0.22,840,17,247,5.2,,,,,,
1998,11,18,15,30,-5,51,820,298,0.22,840,15,249,4.3,,,,,,
1998,11,18,16,30,-3,32,571,107,0.22,840,11,251,2.6,,,,,,
1998,11,18,17,30,-2,0,0,0,0.22,840,8,252,1.8,,,,,,
1998,11,18,18,30,-2,0,0,0,0.22,840,6,247,1.8,,,,,,
1998,11,18,19,30,-2,0,0,0,0.22,840,5,242,1.8,,,,,,
1998,11,18,20,30,-2,0,0,0,0.22,840,4,241,1.9,,,,,,
1998,11,18,21,30,-2,0,0,0,0.22,840,3,244,2,,,,,,
1998,11,18,22,30,-3,0,0,0,0.22,840,2,249,1.9,,,,,,
1998,11,18,23,30,-3,0,0,0,0.22,840,2,257,1.7,,,,,,
1998,11,19,0,30,-3,0,0,0,0.22,840,1,268,1.6,,,,,,
1998,11,19,1,30,-4,0,0,0,0.22,840,0,283,1.5,,,,,,
1998,11,19,2,30,-5,0,0,0,0.22,840,0,298,1.5,,,,,,
1998,11,19,3,30,-6,0,0,0,0.22,840,0,312,1.5,,,,,,
1998,11,19,4,30,-6,0,0,0,0.22,840,0,326,1.6,,,,,,
1998,11,19,5,30,-6,0,0,0,0.22,840,-1,335,1.5,,,,,,
1998,11,19,6,30,-6,0,0,0,0.22,850,-1,340,1.4,,,,,,
1998,11,19,7,30,-6,25,439,59,0.22,850,-1,339,2,,,,,,
1998,11,19,8,30,-6,50,773,248,0.22,850,1,336,2.6,,,,,,
1998,11,19,9,30,-6,63,896,425,0.22,850,4,352,3,,,,,,
1998,11,19,10,30,-6,72,950,557,0.22,850,7,11,3.3,,,,,,
1998,11,19,11,30,-7,78,973,631,0.22,850,9,12,3.4,,,,,,
1998,11,19,12,30,-8,78,975,640,0.22,850,9,8,3.5,,,,,,
1998,11,19,13,30,-8,76,956,583,0.22,850,10,7,3.7,,,,,,
1998,11,19,14,30,-9,70,906,466,0.22,850,10,7,3.8,,,,,,
1998,11,19,15,30,-9,57,815,300,0.22,850,9,10,3.1,,,,,,
1998,11,19,16,30,-8,35,574,108,0.22,850,6,15,2,,,,,,
1998,11,19,17,30,-7,0,0,0,0.22,850,3,20,1.7,,,,,,
1998,11,19,18,30,-8,0,0,0,0.22,850,2,27,1.8,,,,,,
1998,11,19,19,30,-9,0,0,0,0.22,850,1,35,1.9,,,,,,
1998,11,19,20,30,-9,0,0,0,0.22,850,0,42,1.8,,,,,,
1998,11,19,21,30,-9,0,0,0,0.22,850,0,49,1.7,,,,,,
1998,11,19,22,30,-9,0,0,0,0.22,850,0,56,1.5,,,,,,
1998,11,19,23,30,-9,0,0,0,0.22,850,0,63,1.3,,,,,,
1998,11,20,0,30,-9,0,0,0,0.22,850,-1,69,1.2,,,,,,
1998,11,20,1,30,-9,0,0,0,0.22,850,-1,72,1.1,,,,,,
1998,11,20,2,30,-9,0,0,0,0.22,850,-1,75,1,,,,,,
1998,11,20,3,30,-9,0,0,0,0.22,850,-1,71,0.8,,,,,,
1998,11,20,4,30,-9,0,0,0,0.22,850,-2,64,0.6,,,,,,
1998,11,20,5,30,-9,0,0,0,0.22,850,-2,60,0.5,,,,,,
1998,11,20,6,30,-9,0,0,0,0.22,850,-2,62,0.3,,,,,,
1998,11,20,7,30,-9,24,469,59,0.22,850,-1,43,0.4,,,,,,
1998,11,20,8,30,-9,48,818,255,0.22,850,0,26,1,,,,,,
1998,11,20,9,30,-9,60,946,438,0.22,850,2,49,1.5,,,,,,
1998,11,20,10,30,-10,66,1004,574,0.22,850,5,51,1.8,,,,,,
1998,11,20,11,30,-12,69,1028,650,0.22,850,8,50,1.8,,,,,,
1998,11,20,12,30,-14,69,1028,658,0.22,850,9,26,1.9,,,,,,
1998,11,20,13,30,-14,67,1007,599,0.22,850,10,7,1.9,,,,,,
1998,11,20,14,30,-15,62,958,477,0.22,850,10,358,1.8,,,,,,
1998,11,20,15,30,-15,51,861,307,0.22,850,9,348,1.4,,,,,,
1998,11,20,16,30,-8,32,623,111,0.22,850,6,337,1.1,,,,,,
1998,11,20,17,30,-10,0,0,0,0.22,850,3,324,1.3,,,,,,
1998,11,20,18,30,-11,0,0,0,0.22,850,3,329,1.3,,,,,,
1998,11,20,19,30,-12,0,0,0,0.22,850,3,336,1.1,,,,,,
1998,11,20,20,30,-13,0,0,0,0.22,850,3,347,0.9,,,,,,
1998,11,20,21,30,-13,0,0,0,0.22,850,3,5,0.7,,,,,,
1998,11,20,22,30,-13,0,0,0,0.22,850,2,19,0.6,,,,,,
1998,11,20,23,30,-13,0,0,0,0.22,850,1,82,0.7,,,,,,
1998,11,21,0,30,-13,0,0,0,0.22,850,0,137,1.1,,,,,,
1998,11,21,1,30,-13,0,0,0,0.22,850,0,155,1.3,,,,,,
1998,11,21,2,30,-13,0,0,0,0.22,850,0,164,1.2,,,,,,
1998,11,21,3,30,-13,0,0,0,0.22,850,0,167,1,,,,,,
1998,11,21,4,30,-13,0,0,0,0.22,850,0,167,0.9,,,,,,
1998,11,21,5,30,-14,0,0,0,0.22,850,0,165,0.8,,,,,,
1998,11,21,6,30,-14,0,0,0,0.22,850,1,164,0.8,,,,,,
1998,11,21,7,30,-14,21,463,54,0.22,850,2,162,0.8,,,,,,
1998,11,21,8,30,-11,44,795,242,0.22,850,4,151,1,,,,,,
1998,11,21,9,30,-14,55,916,418,0.22,850,7,148,1.2,,,,,,
1998,11,21,10,30,-14,61,971,549,0.22,850,10,137,1.1,,,,,,
1998,11,21,11,30,-15,64,994,623,0.22,850,13,131,0.7,,,,,,
1998,11,21,12,30,-15,64,996,631,0.22,850,15,119,0.3,,,,,,
1998,11,21,13,30,-14,61,977,575,0.22,850,16,61,0.3,,,,,,
1998,11,21,14,30,-13,56,932,458,0.22,850,16,54,0.5,,,,,,
1998,11,21,15,30,-11,46,836,293,0.22,850,14,59,0.6,,,,,,
1998,11,21,16,30,-3,29,599,104,0.22,850,11,63,0.7,,,,,,
1998,11,21,17,30,-7,0,0,0,0.22,850,8,80,0.9,,,,,,
1998,11,21,18,30,-8,0,0,0,0.22,850,7,108,0.9,,,,,,
1998,11,21,19,30,-8,0,0,0,0.22,850,6,140,1.1,,,,,,
1998,11,21,20,30,-8,0,0,0,0.22,850,5,171,1.2,,,,,,
1998,11,21,21,30,-8,0,0,0,0.22,850,4,191,1.4,,,,,,
1998,11,21,22,30,-8,0,0,0,0.22,850,3,198,1.5,,,,,,
1998,11,21,23,30,-8,0,0,0,0.22,850,2,201,1.7,,,,,,
1998,11,22,0,30,-8,0,0,0,0.22,850,2,206,1.8,,,,,,
1998,11,22,1,30,-8,0,0,0,0.22,840,2,208,1.8,,,,,,
1998,11,22,2,30,-9,0,0,0,0.22,840,1,209,1.7,,,,,,
1998,11,22,3,30,-9,0,0,0,0.22,840,1,209,1.6,,,,,,
1998,11,22,4,30,-9,0,0,0,0.22,840,0,206,1.6,,,,,,
1998,11,22,5,30,-9,0,0,0,0.22,840,0,201,1.6,,,,,,
1998,11,22,6,30,-9,0,0,0,0.22,840,0,196,1.6,,,,,,
1998,11,22,7,30,-8,16,0,16,0.22,840,2,194,1.7,,,,,,
1998,11,22,8,30,-6,96,206,146,0.22,850,7,196,2.1,,,,,,
1998,11,22,9,30,-7,159,317,283,0.22,850,11,199,2.3,,,,,,
1998,11,22,10,30,-7,202,400,402,0.22,850,15,211,2.6,,,,,,
1998,11,22,11,30,-8,146,693,534,0.22,840,18,232,3.3,,,,,,
1998,11,22,12,30,-9,71,988,631,0.22,840,19,245,3.8,,,,,,
1998,11,22,13,30,-9,68,969,574,0.22,840,20,253,3.9,,,,,,
1998,11,22,14,30,-8,169,372,329,0.22,840,19,259,3.3,,,,,,
1998,11,22,15,30,-6,50,830,293,0.22,840,17,263,1.9,,,,,,
1998,11,22,16,30,0,30,597,104,0.22,840,14,274,1,,,,,,
1998,11,22,17,30,-4,0,0,0,0.22,840,12,269,0.9,,,,,,
1998,11,22,18,30,-6,0,0,0,0.22,840,11,233,0.8,,,,,,
1998,11,22,19,30,-6,0,0,0,0.22,840,9,196,0.9,,,,,,
1998,11,22,20,30,-6,0,0,0,0.22,850,8,203,0.9,,,,,,
1998,11,22,21,30,-6,0,0,0,0.22,850,7,234,0.9,,,,,,
1998,11,22,22,30,-6,0,0,0,0.22,850,6,246,1.1,,,,,,
1998,11,22,23,30,-7,0,0,0,0.22,850,5,238,1.2,,,,,,
1998,11,23,0,30,-7,0,0,0,0.22,850,4,221,1.4,,,,,,
1998,11,23,1,30,-8,0,0,0,0.22,850,2,207,1.5,,,,,,
1998,11,23,2,30,-8,0,0,0,0.22,850,2,199,1.6,,,,,,
1998,11,23,3,30,-8,0,0,0,0.22,850,2,196,1.7,,,,,,
1998,11,23,4,30,-9,0,0,0,0.22,850,2,197,1.7,,,,,,
1998,11,23,5,30,-9,0,0,0,0.22,850,1,198,1.7,,,,,,
1998,11,23,6,30,-9,0,0,0,0.22,850,1,196,1.6,,,,,,
1998,11,23,7,30,-9,23,117,31,0.22,850,3,191,1.5,,,,,,
1998,11,23,8,30,-6,45,808,240,0.22,850,7,188,2,,,,,,
1998,11,23,9,30,-8,56,935,420,0.22,850,12,181,2.4,,,,,,
1998,11,23,10,30,-8,61,993,555,0.22,850,16,173,2.8,,,,,,
1998,11,23,11,30,-9,63,1020,630,0.22,850,19,185,3.6,,,,,,
1998,11,23,12,30,-10,61,1024,638,0.22,850,20,197,4.1,,,,,,
1998,11,23,13,30,-10,58,1006,581,0.22,850,21,205,4.4,,,,,,
1998,11,23,14,30,-9,53,960,462,0.22,850,20,210,4.2,,,,,,
1998,11,23,15,30,-7,45,862,296,0.22,850,18,213,3,,,,,,
1998,11,23,16,30,-2,29,618,104,0.22,850,13,215,1.9,,,,,,
1998,11,23,17,30,-3,0,0,0,0.22,850,9,218,1.8,,,,,,
1998,11,23,18,30,-3,0,0,0,0.22,850,7,221,1.8,,,,,,
1998,11,23,19,30,-3,0,0,0,0.22,850,6,222,1.8,,,,,,
1998,11,23,20,30,-3,0,0,0,0.22,850,6,221,1.8,,,,,,
1998,11,23,21,30,-4,0,0,0,0.22,850,6,217,1.8,,,,,,
1998,11,23,22,30,-4,0,0,0,0.22,850,6,211,1.9,,,,,,
1998,11,23,23,30,-4,0,0,0,0.22,850,6,207,1.9,,,,,,
1998,11,24,0,30,-4,0,0,0,0.22,850,6,206,1.9,,,,,,
1998,11,24,1,30,-4,0,0,0,0.22,850,6,206,2,,,,,,
1998,11,24,2,30,-4,0,0,0,0.22,850,6,208,1.9,,,,,,
1998,11,24,3,30,-4,0,0,0,0.22,850,5,210,1.9,,,,,,
1998,11,24,4,30,-5,0,0,0,0.22,850,4,212,2,,,,,,
1998,11,24,5,30,-5,0,0,0,0.22,850,3,213,2,,,,,,
1998,11,24,6,30,-6,0,0,0,0.22,850,3,212,2.1,,,,,,
1998,11,24,7,30,-6,20,428,46,0.22,850,5,211,2.6,,,,,,
1998,11,24,8,30,-6,44,783,231,0.22,850,9,209,3.4,,,,,,
1998,11,24,9,30,-6,57,904,406,0.22,850,13,207,4.2,,,,,,
1998,11,24,10,30,-6,66,953,536,0.22,850,16,224,5.3,,,,,,
1998,11,24,11,30,-7,71,975,610,0.22,850,18,237,6,,,,,,
1998,11,24,12,30,-7,70,982,621,0.22,840,19,241,6.1,,,,,,
1998,11,24,13,30,-7,67,964,566,0.22,840,19,243,6,,,,,,
1998,11,24,14,30,-6,61,916,450,0.22,840,19,244,5.5,,,,,,
1998,11,24,15,30,-6,80,0,80,0.22,840,17,245,4.1,,,,,,
1998,11,24,16,30,-3,44,103,57,0.22,840,12,245,2.5,,,,,,
1998,11,24,17,30,-3,0,0,0,0.2,840,9,240,2,,,,,,
1998,11,24,18,30,-3,0,0,0,0.2,850,7,236,2.1,,,,,,
1998,11,24,19,30,-3,0,0,0,0.2,850,6,241,2.1,,,,,,
1998,11,24,20,30,-3,0,0,0,0.2,850,5,245,2,,,,,,
1998,11,24,21,30,-3,0,0,0,0.2,850,4,253,1.8,,,,,,
1998,11,24,22,30,-4,0,0,0,0.2,850,4,262,1.6,,,,,,
1998,11,24,23,30,-4,0,0,0,0.2,850,3,265,1.5,,,,,,
1998,11,25,0,30,-5,0,0,0,0.2,850,3,276,1.4,,,,,,
1998,11,25,1,30,-5,0,0,0,0.2,850,3,292,1.3,,,,,,
1998,11,25,2,30,-6,0,0,0,0.2,850,2,305,1.3,,,,,,
1998,11,25,3,30,-6,0,0,0,0.2,850,2,316,1.2,,,,,,
1998,11,25,4,30,-7,0,0,0,0.2,850,1,328,1.1,,,,,,
1998,11,25,5,30,-7,0,0,0,0.2,850,1,339,1,,,,,,
1998,11,25,6,30,-7,0,0,0,0.2,850,1,346,0.9,,,,,,
1998,11,25,7,30,-7,19,408,43,0.2,850,2,350,0.6,,,,,,
1998,11,25,8,30,-5,43,769,224,0.2,850,5,24,0.5,,,,,,
1998,11,25,9,30,-6,54,896,397,0.2,850,8,100,0.8,,,,,,
1998,11,25,10,30,-6,60,955,528,0.2,850,11,103,1.3,,,,,,
1998,11,25,11,30,-6,62,981,601,0.2,850,14,90,1.6,,,,,,
1998,11,25,12,30,-7,61,985,611,0.2,850,16,77,1.6,,,,,,
1998,11,25,13,30,-8,58,967,556,0.2,850,17,63,1.4,,,,,,
1998,11,25,14,30,-8,54,920,442,0.2,850,17,55,1.2,,,,,,
1998,11,25,15,30,-7,45,821,281,0.2,850,16,44,0.8,,,,,,
1998,11,25,16,30,-2,28,577,97,0.2,850,13,13,0.7,,,,,,
1998,11,25,17,30,-4,0,0,0,0.2,850,11,352,1,,,,,,
1998,11,25,18,30,-5,0,0,0,0.2,850,9,353,1.2,,,,,,
1998,11,25,19,30,-5,0,0,0,0.2,850,8,359,1.3,,,,,,
1998,11,25,20,30,-5,0,0,0,0.2,850,8,10,1.4,,,,,,
1998,11,25,21,30,-5,0,0,0,0.2,850,7,31,1.4,,,,,,
1998,11,25,22,30,-4,0,0,0,0.2,850,6,61,1.5,,,,,,
1998,11,25,23,30,-4,0,0,0,0.2,850,4,87,1.5,,,,,,
1998,11,26,0,30,-4,0,0,0,0.2,850,4,106,1.4,,,,,,
1998,11,26,1,30,-4,0,0,0,0.2,850,3,120,1.4,,,,,,
1998,11,26,2,30,-4,0,0,0,0.2,850,3,128,1.3,,,,,,
1998,11,26,3,30,-4,0,0,0,0.2,850,4,130,1.2,,,,,,
1998,11,26,4,30,-5,0,0,0,0.2,850,4,127,1.1,,,,,,
1998,11,26,5,30,-5,0,0,0,0.2,850,4,122,0.8,,,,,,
1998,11,26,6,30,-6,0,0,0,0.2,850,3,117,0.6,,,,,,
1998,11,26,7,30,-6,19,18,20,0.2,850,4,104,0.5,,,,,,
1998,11,26,8,30,-4,44,767,222,0.2,850,6,94,0.4,,,,,,
1998,11,26,9,30,-5,57,901,398,0.2,850,9,105,0.3,,,,,,
1998,11,26,10,30,-5,64,962,532,0.2,850,13,109,0.6,,,,,,
1998,11,26,11,30,-6,68,989,608,0.2,850,16,130,1.1,,,,,,
1998,11,26,12,30,-7,69,990,619,0.2,850,18,156,1.2,,,,,,
1998,11,26,13,30,-7,68,969,564,0.2,850,19,179,1.1,,,,,,
1998,11,26,14,30,-7,62,918,448,0.2,850,19,202,0.7,,,,,,
1998,11,26,15,30,-1,52,810,284,0.2,850,17,240,0.4,,,,,,
1998,11,26,16,30,0,34,502,93,0.2,850,14,322,0.5,,,,,,
1998,11,26,17,30,-3,0,0,0,0.2,850,12,330,0.3,,,,,,
1998,11,26,18,30,-4,0,0,0,0.2,850,12,346,0.3,,,,,,
1998,11,26,19,30,-4,0,0,0,0.2,850,11,167,0.8,,,,,,
1998,11,26,20,30,-3,0,0,0,0.2,850,9,180,1.3,,,,,,
1998,11,26,21,30,-3,0,0,0,0.2,850,7,186,1.5,,,,,,
1998,11,26,22,30,-3,0,0,0,0.2,850,6,189,1.6,,,,,,
1998,11,26,23,30,-3,0,0,0,0.2,850,6,192,1.7,,,,,,
1998,11,27,0,30,-3,0,0,0,0.2,850,6,196,1.8,,,,,,
1998,11,27,1,30,-2,0,0,0,0.2,850,6,199,1.8,,,,,,
1998,11,27,2,30,-2,0,0,0,0.2,850,5,200,1.7,,,,,,
1998,11,27,3,30,-1,0,0,0,0.2,850,5,199,1.5,,,,,,
1998,11,27,4,30,-1,0,0,0,0.2,850,4,193,1.3,,,,,,
1998,11,27,5,30,-1,0,0,0,0.2,850,4,182,1.3,,,,,,
1998,11,27,6,30,-1,0,0,0,0.2,850,4,170,1.3,,,,,,
1998,11,27,7,30,-1,6,0,6,0.2,850,5,161,1.5,,,,,,
1998,11,27,8,30,0,75,373,161,0.2,850,8,156,2.3,,,,,,
1998,11,27,9,30,0,158,60,181,0.2,850,12,152,2.9,,,,,,
1998,11,27,10,30,0,211,309,360,0.2,840,16,151,3.1,,,,,,
1998,11,27,11,30,-2,244,316,417,0.2,840,19,171,3.7,,,,,,
1998,11,27,12,30,-4,71,975,610,0.2,840,21,187,4.1,,,,,,
1998,11,27,13,30,-5,202,431,422,0.2,840,22,199,4.2,,,,,,
1998,11,27,14,30,-4,105,644,375,0.2,840,20,204,3.4,,,,,,
1998,11,27,15,30,-1,72,576,236,0.2,840,17,204,2.2,,,,,,
1998,11,27,16,30,0,41,18,43,0.2,840,14,202,1.8,,,,,,
1998,11,27,17,30,0,0,0,0,0.2,840,12,202,1.8,,,,,,
1998,11,27,18,30,0,0,0,0,0.2,840,11,199,1.8,,,,,,
1998,11,27,19,30,0,0,0,0,0.2,840,10,195,1.9,,,,,,
1998,11,27,20,30,0,0,0,0,0.2,840,10,194,2.1,,,,,,
1998,11,27,21,30,0,0,0,0,0.2,840,9,195,2.3,,,,,,
1998,11,27,22,30,0,0,0,0,0.2,840,8,199,2.3,,,,,,
1998,11,27,23,30,0,0,0,0,0.2,840,7,201,2.1,,,,,,
1998,11,28,0,30,-1,0,0,0,0.2,840,7,199,2.1,,,,,,
1998,11,28,1,30,-2,0,0,0,0.2,840,7,195,2,,,,,,
1998,11,28,2,30,-2,0,0,0,0.2,840,6,190,2,,,,,,
1998,11,28,3,30,-2,0,0,0,0.2,840,6,183,2,,,,,,
1998,11,28,4,30,-2,0,0,0,0.2,840,6,179,2.1,,,,,,
1998,11,28,5,30,-2,0,0,0,0.2,840,6,178,2.1,,,,,,
1998,11,28,6,30,-2,0,0,0,0.2,840,6,179,2.1,,,,,,
1998,11,28,7,30,-1,20,0,20,0.2,840,7,180,2.4,,,,,,
1998,11,28,8,30,-1,89,167,127,0.2,840,8,180,3,,,,,,
1998,11,28,9,30,-1,147,337,273,0.2,840,9,176,3.9,,,,,,
1998,11,28,10,30,0,196,35,213,0.2,840,11,176,5,,,,,,
1998,11,28,11,30,1,203,20,214,0.2,840,12,184,6.1,,,,,,
1998,11,28,12,30,2,69,0,69,0.2,840,12,190,6.8,,,,,,
1998,11,28,13,30,3,214,43,236,0.2,840,10,197,6.7,,,,,,
1998,11,28,14,30,4,184,220,276,0.2,840,8,194,5.8,,,,,,
1998,11,28,15,30,3,62,0,62,0.2,840,7,183,4.8,,,,,,
1998,11,28,16,30,3,24,0,24,0.2,840,6,174,4,,,,,,
1998,11,28,17,30,2,0,0,0,0.2,840,5,169,3.4,,,,,,
1998,11,28,18,30,2,0,0,0,0.2,840,4,171,3,,,,,,
1998,11,28,19,30,2,0,0,0,0.2,840,4,170,2.8,,,,,,
1998,11,28,20,30,2,0,0,0,0.2,840,3,165,2.9,,,,,,
1998,11,28,21,30,2,0,0,0,0.2,840,3,162,3,,,,,,
1998,11,28,22,30,2,0,0,0,0.2,840,3,161,3.3,,,,,,
1998,11,28,23,30,2,0,0,0,0.2,840,4,168,3.3,,,,,,
1998,11,29,0,30,2,0,0,0,0.2,840,4,186,2.8,,,,,,
1998,11,29,1,30,2,0,0,0,0.2,840,4,204,2.6,,,,,,
1998,11,29,2,30,2,0,0,0,0.2,840,3,221,2.7,,,,,,
1998,11,29,3,30,1,0,0,0,0.2,840,2,232,2.5,,,,,,
1998,11,29,4,30,0,0,0,0,0.2,840,1,236,2,,,,,,
1998,11,29,5,30,0,0,0,0,0.2,840,1,237,1.7,,,,,,
1998,11,29,6,30,0,0,0,0,0.2,840,1,239,1.8,,,,,,
1998,11,29,7,30,0,16,335,32,0.2,840,2,243,2.6,,,,,,
1998,11,29,8,30,1,42,731,205,0.2,840,4,250,4,,,,,,
1998,11,29,9,30,1,54,871,377,0.2,840,6,260,4.6,,,,,,
1998,11,29,10,30,0,60,935,507,0.2,840,7,269,4.9,,,,,,
1998,11,29,11,30,0,63,961,581,0.2,840,9,276,5,,,,,,
1998,11,29,12,30,0,108,0,108,0.2,840,10,284,5,,,,,,
1998,11,29,13,30,0,59,948,539,0.2,840,11,289,4.9,,,,,,
1998,11,29,14,30,0,53,905,429,0.2,840,11,292,4.6,,,,,,
1998,11,29,15,30,0,43,809,271,0.2,840,10,294,3.5,,,,,,
1998,11,29,16,30,0,27,564,91,0.2,840,7,295,1.9,,,,,,
1998,11,29,17,30,0,0,0,0,0.2,840,4,292,1.2,,,,,,
1998,11,29,18,30,0,0,0,0,0.2,840,3,286,1.2,,,,,,
1998,11,29,19,30,0,0,0,0,0.2,840,2,281,1.2,,,,,,
1998,11,29,20,30,0,0,0,0,0.2,840,2,277,1.2,,,,,,
1998,11,29,21,30,0,0,0,0,0.2,840,1,277,1.2,,,,,,
1998,11,29,22,30,0,0,0,0,0.2,850,1,282,1.2,,,,,,
1998,11,29,23,30,-1,0,0,0,0.2,850,1,290,1.1,,,,,,
1998,11,30,0,30,-1,0,0,0,0.2,850,1,302,0.8,,,,,,
1998,11,30,1,30,-1,0,0,0,0.2,850,2,316,0.4,,,,,,
1998,11,30,2,30,-1,0,0,0,0.2,850,1,9,0.3,,,,,,
1998,11,30,3,30,-1,0,0,0,0.2,850,0,106,0.6,,,,,,
1998,11,30,4,30,-1,0,0,0,0.2,850,0,117,0.9,,,,,,
1998,11,30,5,30,-1,0,0,0,0.2,850,0,124,1,,,,,,
1998,11,30,6,30,-1,0,0,0,0.2,850,0,128,1.1,,,,,,
1998,11,30,7,30,-1,16,364,32,0.2,850,0,126,1.5,,,,,,
1998,11,30,8,30,0,41,754,207,0.2,850,2,120,2.2,,,,,,
1998,11,30,9,30,0,52,892,380,0.2,850,5,109,2.8,,,,,,
1998,11,30,10,30,0,57,958,512,0.2,850,8,104,3.2,,,,,,
1998,11,30,11,30,-1,59,988,588,0.2,850,11,107,3.4,,,,,,
1998,11,30,12,30,-1,58,993,601,0.2,850,14,117,3.5,,,,,,
1998,11,30,13,30,-2,56,975,548,0.2,840,15,131,3.3,,,,,,
1998,11,30,14,30,-2,51,928,435,0.2,840,16,144,2.7,,,,,,
1998,11,30,15,30,-1,43,829,275,0.2,840,15,156,1.6,,,,,,
1998,11,30,16,30,1,26,586,93,0.2,840,12,161,1.2,,,,,,
1998,11,30,17,30,-5,0,0,0,0.2,840,8,210,2.7,,,,,,
1998,11,30,18,30,-5,0,0,0,0.2,830,6,202,2.8,,,,,,
1998,11,30,19,30,-5,0,0,0,0.2,830,4,198,2.8,,,,,,
1998,11,30,20,30,-5,0,0,0,0.2,830,3,200,2.6,,,,,,
1998,11,30,21,30,-5,0,0,0,0.2,830,2,202,2.3,,,,,,
1998,11,30,22,30,-5,0,0,0,0.2,830,2,202,1.9,,,,,,
1998,11,30,23,30,-5,0,0,0,0.2,830,1,201,1.6,,,,,,
2011,12,1,0,30,-5,0,0,0,0.2,830,1,195,1.4,,,,,,
2011,12,1,1,30,-6,0,0,0,0.2,830,0,173,1.4,,,,,,
2011,12,1,2,30,-6,0,0,0,0.2,830,0,142,1.7,,,,,,
2011,12,1,3,30,-6,0,0,0,0.2,830,0,136,2.1,,,,,,
2011,12,1,4,30,-7,0,0,0,0.2,830,1,145,2.5,,,,,,
2011,12,1,5,30,-7,0,0,0,0.2,830,1,154,2.8,,,,,,
2011,12,1,6,30,-7,0,0,0,0.2,830,0,160,2.5,,,,,,
2011,12,1,7,30,-5,18,181,25,0.2,830,2,163,2.9,,,,,,
2011,12,1,8,30,-4,59,595,188,0.2,830,5,157,4.1,,,,,,
2011,12,1,9,30,-2,136,382,276,0.2,830,8,150,5.4,,,,,,
2011,12,1,10,30,0,220,140,286,0.2,830,9,159,6.4,,,,,,
2011,12,1,11,30,0,252,105,308,0.2,830,9,169,6.9,,,,,,
2011,12,1,12,30,0,130,0,130,0.2,830,10,176,7,,,,,,
2011,12,1,13,30,-1,193,456,423,0.2,830,10,180,6.6,,,,,,
2011,12,1,14,30,-1,183,205,268,0.2,830,9,181,5.6,,,,,,
2011,12,1,15,30,-2,111,37,122,0.2,830,8,180,3.9,,,,,,
2011,12,1,16,30,-1,43,86,52,0.2,830,5,182,2,,,,,,
2011,12,1,17,30,0,0,0,0,0.2,840,4,181,1,,,,,,
2011,12,1,18,30,0,0,0,0,0.2,840,3,173,0.8,,,,,,
